time,global_demand,local_supply,temperature,prosumer_1_production,prosumer_1_consumption,prosumer_1_battery_level,prosumer_1_nrgcoin_balance,prosumer_2_production,prosumer_2_consumption,prosumer_2_battery_level,prosumer_2_nrgcoin_balance,prosumer_3_production,prosumer_3_consumption,prosumer_3_battery_level,prosumer_3_nrgcoin_balance,prosumer_4_production,prosumer_4_consumption,prosumer_4_battery_level,prosumer_4_nrgcoin_balance,prosumer_5_production,prosumer_5_consumption,prosumer_5_battery_level,prosumer_5_nrgcoin_balance,consumer_1_consumption,consumer_2_consumption,consumer_3_consumption,consumer_4_consumption,consumer_5_consumption,consumer_6_consumption,consumer_7_consumption,consumer_8_consumption,consumer_9_consumption,consumer_10_consumption
00:00,0.9582028050488793,0.0,0.0,0.0,0.14193415856728017,0.0,0,0.0,0.037875975823382285,0.0,0,0.0,0.07159164822829123,0.0,0,0.0,0.06658109429342604,0.0,0,0.0,0.03959749379150358,0.0,0,0.03420415696912036,0.03926809877225758,0.061782841824107426,0.06959470932827916,0.041476783693548354,0.03187106490259408,0.06729218536631229,0.054247336074006,0.04933359322891618,0.1515516641858546
00:10,0.9754275211487219,0.0,0.0,0.0,0.14492699921644223,0.0,0,0.0,0.038737969329953506,0.0,0,0.0,0.0732588850988099,0.0,0,0.0,0.06778804478410104,0.0,0,0.0,0.04065848301977799,0.0,0,0.034811656888266214,0.03992145479310796,0.06265128440151536,0.07100911122643036,0.042546893429414666,0.03248922360438123,0.06878698735689383,0.055135336364192884,0.04995567558618802,0.15274951604924683
00:20,0.9922825317491322,0.0,0.0,0.0,0.14787501974426118,0.0,0,0.0,0.03958971634203787,0.0,0,0.0,0.07490695767514871,0.0,0,0.0,0.06897155748507541,0.0,0,0.0,0.04171658752304454,0.0,0,0.03540618215366869,0.04055684864456424,0.06348832334146882,0.07240478007248592,0.04361259641004476,0.03309690084062848,0.07026845500830277,0.055995504730515684,0.05055093425681974,0.15384216752106514
00:30,1.0087392035244345,0.0,0.0,0.0,0.15077301730783402,0.0,0,0.0,0.04042974076901709,0.0,0,0.0,0.07653294528601717,0.0,0,0.0,0.07012982886367197,0.0,0,0.0,0.04277023769592513,0.0,0,0.035986770666585524,0.04117315178739183,0.06429243677302024,0.07377956601260119,0.04467227368616266,0.03369310173737316,0.07173437826116338,0.05682610066441255,0.05111829655762403,0.1548273574556346
00:40,1.024769361420103,0.0,0.0,0.0,0.1536158038700779,0.0,0,0.0,0.041256568081025555,0.0,0,0.0,0.07813392743222904,0.0,0,0.0,0.07126109124692395,0.0,0,0.0,0.043817850757516,0.0,0,0.03655247801369386,0.041769267029857574,0.06506215530909604,0.07513132670322349,0.04572429049331555,0.03427683959530427,0.073182537325067,0.057625425971791495,0.05165673962119789,0.1557030599697834
00:50,1.0403453819085238,0.0,0.0,0.0,0.15639822251041488,0.0,0,0.0,0.04206873033116711,0.0,0,0.0,0.0797069939067754,0.0,0,0.0,0.07236361884326258,0.0,0,0.0,0.04485783653905541,0.0,0,0.03710238050301356,0.04234413264228384,0.06579606690372898,0.07645793366408811,0.046767001531716326,0.03484713885992279,0.07461070880690332,0.05839183071026714,0.05216529383078452,0.1564674923251399
01:00,1.0554402862263474,0.0,0.2725933896874535,0.0,0.1591151639782692,0.0,0,0.0,0.04286477127838051,0.0,0,0.0,0.08124925513109854,0.0,0,0.0,0.07343573374462192,0.0,0,0.0,0.045888603495503395,0.0,0,0.0376355781818746,0.042896726426157224,0.06649282158010462,0.0777572787330681,0.0477987564444921,0.035403038113374384,0.07601667200591566,0.05912371903566495,0.052643046109085344,0.15711912196873684
01:10,1.0700278332139803,0.0,0.2725933896874535,0.0,0.16176158342188865,0.0,0,0.0,0.04364325158974354,0.0,0,0.0,0.08275785266365751,0.0,0,0.0,0.07447581188542894,0.0,0,0.0,0.04690856491846938,0.0,0,0.03815119782463583,0.04342606972013294,0.06715113600937975,0.07902728059970152,0.04881790547450166,0.035943593076790924,0.07739821535512134,0.059819554929752425,0.05308914304667918,0.15765667269809644
01:20,1.0840826113724746,0.0,0.2725933896874535,0.0,0.16433251722273945,0.0,0,0.0,0.044402754100096475,0.0,0,0.0,0.08422996983490481,0.0,0,0.0,0.07548228893467815,0.0,0,0.0,0.04791614532607734,0.0,0,0.0386483958777856,0.043931231325299726,0.06776979792073548,0.0802658913933139,0.04982280527837434,0.036467879611747966,0.0787531429875667,0.06047786778137301,0.05350279385634922,0.15807912992143228
01:30,1.0975801297496428,0.0,0.2725933896874535,0.0,0.16682309986382324,0.0,0,0.0,0.04514188910606526,0.0,0,0.0,0.08566284246105907,0.0,0,0.0,0.07645366609712285,0.0,0,0.0,0.04890978700360035,0.0,0,0.03912636135003518,0.04441133133218809,0.06834767032373913,0.08147110330084224,0.05081182487499323,0.03697499670926694,0.08007928140478919,0.06109725779354631,0.053883273140333005,0.1583857449882387
