time,global_demand,local_supply,temperature,prosumer_1_production,prosumer_1_consumption,prosumer_1_battery_level,prosumer_1_nrgcoin_balance,prosumer_2_production,prosumer_2_consumption,prosumer_2_battery_level,prosumer_2_nrgcoin_balance,prosumer_3_production,prosumer_3_consumption,prosumer_3_battery_level,prosumer_3_nrgcoin_balance,prosumer_4_production,prosumer_4_consumption,prosumer_4_battery_level,prosumer_4_nrgcoin_balance,prosumer_5_production,prosumer_5_consumption,prosumer_5_battery_level,prosumer_5_nrgcoin_balance,consumer_1_consumption,consumer_2_consumption,consumer_3_consumption,consumer_4_consumption,consumer_5_consumption,consumer_6_consumption,consumer_7_consumption,consumer_8_consumption,consumer_9_consumption,consumer_10_consumption
00:00,1.053286162262085,0.0,1.0,0.0,0.07183684738562496,0.0,0,0.0,0.02878606914917872,0.0,0,0.0,0.09459946826096775,0.0,0,0.0,0.15030569029923016,0.0,0,0.0,0.14335240368277544,0.0,0,0.11779990449114887,0.027824197305871965,0.05650948645627683,0.059209493436595415,0.0299000977215973,0.044348176102886,0.07423933763925145,0.06479402642715408,0.07333345228610141,0.016447511617424852
00:10,1.0699459183740463,0.0,1.0,0.0,0.07228707683518354,0.0,0,0.0,0.029346768385480324,0.0,0,0.0,0.09643689458989123,0.0,0,0.0,0.15251245743843256,0.0,0,0.0,0.1453929036731852,0.0,0,0.1194162773305461,0.027918183151151296,0.05783095435200565,0.060569292331897964,0.030583802079273848,0.045295161592143716,0.07533103609389602,0.06549946080392413,0.07485115459192546,0.016674495125109108
00:20,1.0860971688916676,0.0,1.0,0.0,0.07268414798179212,0.0,0,0.0,0.029896863035498857,0.0,0,0.0,0.09823626608621801,0.0,0,0.0,0.15464225002593635,0.0,0,0.0,0.14735365548829568,0.0,0,0.12096463395280571,0.02799028826921736,0.05913954450071611,0.06191640475743981,0.0312604716599691,0.04622608932781898,0.07638527920481404,0.06616199251065208,0.07634651815455223,0.01689276393594108
00:30,1.1017103970636475,0.0,1.0,0.0,0.07302731810931476,0.0,0,0.0,0.030435394497921504,0.0,0,0.0,0.09999424633050302,0.0,0,0.0,0.15669102502327698,0.0,0,0.0,0.14923075685021855,0.0,0,0.12244194857105001,0.02804034171958261,0.060433102064938224,0.06324871193251527,0.031929020837832986,0.04713918143941968,0.07740016135374427,0.06678023021069822,0.07781693255266711,0.017102025569964277
00:40,1.1167569468198166,0.0,1.0,0.0,0.07331598297238132,0.0,0,0.0,0.03096141657097487,0.0,0,0.0,0.10170754399904659,0.0,0,0.0,0.15865486182666746,0.0,0,0.0,0.1510204476180655,0.0,0,0.12384533847561455,0.028068224665837468,0.06170947133086127,0.06456409403687242,0.032588366070173076,0.04803267070172235,0.07837384534730042,0.06735287777321998,0.07925978745101785,0.01730201798006139
00:50,1.1312091250983023,0.0,1.0,0.0,0.07354968025102707,0.0,0,0.0,0.03147399876631128,0.0,0,0.0,0.10337292436628269,0.0,0,0.0,0.16052997519420917,0.0,0,0.0,0.15271912296005288,0.0,0,0.12517207568937028,0.02807387084575941,0.06296650309906833,0.06586043726777775,0.03323742960200213,0.04890480668685321,0.07930456916163503,0.06787873950620203,0.08067248021153094,0.017492511490220186
01:00,1.1450403024235671,0.0,1.2725933896874535,0.0,0.07372809250143873,0.0,0,0.0,0.03197222964318624,0.0,0,0.0,0.10498722081435592,0.0,0,0.0,0.16231272786925668,0.0,0,0.0,0.15432334611740345,0.0,0,0.12641959821397256,0.02805726683369079,0.06420206224219178,0.06713564106022864,0.03387514323813493,0.04975386198855683,0.08019065253954484,0.0683567250595415,0.08205242364463826,0.017673310657426052
01:10,1.158225011281339,0.0,1.2725933896874535,0.0,0.07385104958765022,0.0,0,0.0,0.032455220149592026,0.0,0,0.0,0.1065473462972462,0.0,0,0.0,0.1639996428431932,0.0,0,0.0,0.15582986069968702,0.0,0,0.12758552081075236,0.028018452093731345,0.06541403539814163,0.06838762544147653,0.03450045216689181,0.05057813849120387,0.08103050341141296,0.06878585397256333,0.08339705387040604,0.017844256047390514
01:20,1.1707390418404635,0.0,1.2725933896874535,0.0,0.07391853058171928,0.0,0,0.0,0.03292210695674511,0.0,0,0.0,0.10805030470606371,0.0,0,0.0,0.16558741520192288,0.0,0,0.0,0.15723560245304943,0.0,0,0.1286676452616111,0.02795751882345038,0.06660033876601498,0.06961433848952836,0.03511231881879917,0.0513759736553337,0.0818226241118517,0.06916525984199419,0.08470383825782936,0.01800522591455008
01:30,1.1825595345781894,0.0,1.2725933896874535,0.0,0.07393066512267518,0.0,0,0.0,0.033372055773125894,0.0,0,0.0,0.10949320208169842,0.0,0,0.0,0.16707292350176028,0.0,0,0.0,0.1585377104449456,0.0,0,0.12966397005725314,0.027874611588984854,0.06775892597040711,0.07081376386393357,0.03570972674309113,0.052145746790932555,0.08256561736452474,0.06949419408823311,0.08597028340957975,0.01815613777704414
01:40,1.1936650693743558,0.0,1.2725933896874535,0.0,0.07388773422733433,0.0,0,0.0,0.033804264624138027,0.0,0,0.0,0.11087325762088378,0.0,0,0.0,0.16845324062207637,0.0,0,0.0,0.15973353761150003,0.0,0,0.13057269946238384,0.027769926753544852,0.06888779595862342,0.07198392837594877,0.036291684484316696,0.05288588528921948,0.0832581920083874,0.06977202929970898,0.08719394315858682,0.01829694987770308
