time,global_demand,local_supply,temperature,prosumer_1_production,prosumer_1_consumption,prosumer_1_battery_level,prosumer_1_nrgcoin_balance,prosumer_2_production,prosumer_2_consumption,prosumer_2_battery_level,prosumer_2_nrgcoin_balance,prosumer_3_production,prosumer_3_consumption,prosumer_3_battery_level,prosumer_3_nrgcoin_balance,prosumer_4_production,prosumer_4_consumption,prosumer_4_battery_level,prosumer_4_nrgcoin_balance,prosumer_5_production,prosumer_5_consumption,prosumer_5_battery_level,prosumer_5_nrgcoin_balance,consumer_1_consumption,consumer_2_consumption,consumer_3_consumption,consumer_4_consumption,consumer_5_consumption,consumer_6_consumption,consumer_7_consumption,consumer_8_consumption,consumer_9_consumption,consumer_10_consumption
00:00,1.1105536588143958,0.0,7.0,0.0,0.0546462122406289,0.0,0,0.0,0.1145308178074494,0.0,0,0.0,0.060920182847971925,0.0,0,0.0,0.08528036011919671,0.0,0,0.0,0.09248129312015312,0.0,0,0.058468775643889366,0.15446477870810427,0.024892511407802496,0.09193031630610303,0.10227481896562403,0.011334355585195311,0.051280856527045976,0.07146877455345486,0.035500974818779,0.10107863016299726
00:10,1.1249828079401765,0.0,7.0,0.0,0.05581328276661054,0.0,0,0.0,0.11616738124529645,0.0,0,0.0,0.06135595623540968,0.0,0,0.0,0.08616656147240988,0.0,0,0.0,0.09358763317873625,0.0,0,0.05889906051859146,0.1563821417866402,0.02524447763468786,0.09295103893173394,0.10406486292268018,0.011496727416574416,0.05178038142982016,0.07233471152435218,0.03593090433060216,0.1028076865460312
00:20,1.1387737674606238,0.0,7.0,0.0,0.05696110143250299,0.0,0,0.0,0.11773888507884284,0.0,0,0.0,0.0617478216498197,0.0,0,0.0,0.08699819914250607,0.0,0,0.0,0.09464220103473203,0.0,0,0.05928725461098776,0.15820666852076676,0.025582725219128386,0.09391660672950743,0.1058110255255016,0.011653497973339989,0.05224692181309962,0.07315529571979648,0.03633796947641936,0.10448759353367257
00:30,1.151899088436239,0.0,7.0,0.0,0.05808747459401334,0.0,0,0.0,0.1192420698719645,0.0,0,0.0,0.06209492875248936,0.0,0,0.0,0.08777360492577894,0.0,0,0.0,0.09564305921959243,0.0,0,0.05963251071251236,0.1599345593205253,0.025906591135913017,0.0948252286331589,0.10750999016025914,0.011804397681574643,0.05267952222070365,0.07392885949429544,0.03672128570486991,0.10611500600858804
00:40,1.1643325083398586,0.0,7.0,0.0,0.05919021467435572,0.0,0,0.0,0.12067378767204605,0.0,0,0.0,0.06239652757673294,0.0,0,0.0,0.08849122917398784,0.0,0,0.0,0.0965883671505971,0.0,0,0.05993407742327138,0.16156218575974948,0.026215437309588713,0.09567523567084354,0.10915848317840263,0.011949167499702332,0.05307729530767499,0.07465383830918157,0.03708001508029067,0.1076866465534337
00:50,1.1760490454015626,0.0,7.0,0.0,0.06026714712981504,0.0,0,0.0,0.12203101294290816,0.0,0,0.0,0.06265197154956946,0.0,0,0.0,0.08914964706377179,0.0,0,0.0,0.09747638745020558,0.0,0,0.06019130215892525,0.16308610323446152,0.026508652918638208,0.0964650881518183,0.11075328421196248,0.012087559873774694,0.053439425171148476,0.07532877747174857,0.03741336945803898,0.10919931661477604
01:00,1.187025089551257,0.0,7.2725933896874535,0.0,0.06131611749957227,0.0,0,0.0,0.12331085317450477,0.0,0,0.0,0.06286072014136417,0.0,0,0.0,0.08974756448738096,0.0,0,0.0,0.09830549199396472,0.0,0,0.06040363380415674,0.1645030630790917,0.0267856566338155,0.09719338251721192,0.11229123648696415,0.012219339670781731,0.053765170459294166,0.07595233855238688,0.03772061350320563,0.11064990754756189
01:10,1.1972384895284867,0.0,7.2725933896874535,0.0,0.06233499850833347,0.0,0,0.0,0.12451055911755131,0.0,0,0.0,0.06302234112963868,0.0,0,0.0,0.0902838235358994,0.0,0,0.0,0.09907416766120702,0.0,0,0.06057062499916252,0.16581002408103107,0.027045898780236357,0.09785885782361389,0.11376925708968255,0.012344285086094513,0.05405386724332103,0.07652330544720978,0.0380010675372356,0.11203541148826936
01:20,1.206668635743347,0.0,7.2725933896874535,0.0,0.06332169718942923,0.0,0,0.0,0.12562753459259934,0.0,0,0.0,0.06313651246523169,0.0,0,0.0,0.09075740754791714,0.0,0,0.0,0.09978102176391242,0.0,0,0.06069193404749969,0.16700416333652593,0.02728886341307974,0.09846040182960941,0.11518434713982541,0.0124621885212065,0.05430493163858289,0.07704059005517229,0.038254110197757436,0.11335293200499805
01:30,1.2152965384892143,0.0,7.2725933896874535,0.0,0.06427416199536248,0.0,0,0.0,0.12665934582474378,0.0,0,0.0,0.06320302373104629,0.0,0,0.0,0.09116744569855524,0.0,0,0.0,0.10042478713036972,0.0,0,0.06076732643558822,0.16808288639378433,0.0275140702970736,0.09899705665694962,0.11653360182435979,0.012572857428016981,0.05451786216197186,0.07750323754039022,0.03847918089780218,0.11459969447319993
01:40,1.2231049011271868,0.0,7.2725933896874535,0.0,0.06519038986228759,0.0,0,0.0,0.1276037302571316,0.0,0,0.0,0.0632217771857358,0.0,0,0.0,0.09151321710584191,0.0,0,0.0,0.10100432682165607,0.0,0,0.06079667595620268,0.1690438366323668,0.02772107678031388,0.09946802399975077,0.11781422024558269,0.01267611511599424,0.05469224181400425,0.07791043115224953,0.038675782071564406,0.11577305612650493
